 	Label	Area	Mean	Min	Max
1173	sequence0052.tif	361920	281.249	191	3944
1174	sequence0053.tif	361920	281.22	191	3721
1175	sequence0054.tif	361920	520.191	393	4095
1176	sequence0055.tif	361920	572.559	432	4095
1177	sequence0056.tif	361920	590.765	452	4095
1178	sequence0057.tif	361920	600.666	459	4095
1179	sequence0058.tif	361920	607.059	464	4095
1180	sequence0059.tif	361920	611.67	469	4095
1181	sequence0060.tif	361920	615.171	476	4095
1182	sequence0061.tif	361920	618.257	477	4095
1183	sequence0062.tif	361920	620.166	476	4095
1184	sequence0063.tif	361920	621.85	477	4095
1185	sequence0064.tif	361920	623.314	468	4095
1186	sequence0065.tif	361920	624.324	473	4095
1187	sequence0066.tif	361920	625.347	478	4095
1188	sequence0067.tif	361920	626.168	480	4095
1189	sequence0068.tif	361920	626.702	486	4095
1190	sequence0069.tif	361920	627.561	481	4095
1191	sequence0070.tif	361920	628.008	474	4095
1192	sequence0071.tif	361920	628.616	482	4095
1193	sequence0072.tif	361920	629.032	487	4095
1194	sequence0073.tif	361920	629.286	489	4095
1195	sequence0074.tif	361920	629.826	482	4095
1196	sequence0075.tif	361920	630.214	490	4095
1197	sequence0076.tif	361920	630.331	490	4095
1198	sequence0077.tif	361920	630.8	478	4095
1199	sequence0078.tif	361920	630.964	476	4095
1200	sequence0079.tif	361920	631.002	476	4095
1201	sequence0080.tif	361920	631.388	494	4095
1202	sequence0081.tif	361920	631.759	479	4095
1203	sequence0082.tif	361920	631.777	486	4095
1204	sequence0083.tif	361920	631.826	482	4095
1205	sequence0084.tif	361920	632.029	497	4095
1206	sequence0085.tif	361920	632.024	487	4095
1207	sequence0086.tif	361920	631.993	485	4095
1208	sequence0087.tif	361920	631.942	487	4095
1209	sequence0088.tif	361920	631.966	484	4095
1210	sequence0089.tif	361920	631.98	489	4095
1211	sequence0090.tif	361920	631.948	474	4095
1212	sequence0091.tif	361920	632.027	496	4095
1213	sequence0092.tif	361920	631.973	480	4095
1214	sequence0093.tif	361920	632.382	489	4095
1215	sequence0094.tif	361920	632.339	481	4095
1216	sequence0095.tif	361920	632.307	484	4095
1217	sequence0096.tif	361920	632.157	485	4095
1218	sequence0097.tif	361920	632.032	483	4095
1219	sequence0098.tif	361920	632.217	484	4095
1220	sequence0099.tif	361920	632.253	489	4095
1221	sequence0100.tif	361920	632.201	474	4095
1222	sequence0101.tif	361920	632.396	493	4095
1223	sequence0102.tif	361920	632.425	483	4095
1224	sequence0103.tif	361920	632.753	485	4095
1225	sequence0104.tif	361920	632.732	486	4095
1226	sequence0105.tif	361920	632.913	493	4095
1227	sequence0106.tif	361920	632.808	486	4095
1228	sequence0107.tif	361920	632.78	484	4095
1229	sequence0108.tif	361920	633.081	486	4095
1230	sequence0109.tif	361920	632.833	489	4095
1231	sequence0110.tif	361920	632.768	489	4095
1232	sequence0111.tif	361920	632.882	485	4095
1233	sequence0112.tif	361920	632.726	489	4095
1234	sequence0113.tif	361920	632.937	490	4095
1235	sequence0114.tif	361920	632.78	491	4095
1236	sequence0115.tif	361920	632.627	486	4095
1237	sequence0116.tif	361920	632.709	482	4095
1238	sequence0117.tif	361920	632.582	488	4095
1239	sequence0118.tif	361920	632.627	489	4095
1240	sequence0119.tif	361920	632.611	476	4095
1241	sequence0120.tif	361920	632.454	487	4095
1242	sequence0121.tif	361920	632.545	491	4095
1243	sequence0122.tif	361920	632.406	484	4095
1244	sequence0123.tif	361920	632.527	483	4095
1245	sequence0124.tif	361920	632.536	471	4095
1246	sequence0125.tif	361920	632.562	469	4095
1247	sequence0126.tif	361920	632.516	475	4095
1248	sequence0127.tif	361920	632.541	486	4095
1249	sequence0128.tif	361920	632.545	483	4095
1250	sequence0129.tif	361920	632.685	495	4095
1251	sequence0130.tif	361920	632.535	483	4095
1252	sequence0131.tif	361920	632.411	481	4095
1253	sequence0132.tif	361920	632.32	480	4095
1254	sequence0133.tif	361920	632.186	490	4095
1255	sequence0134.tif	361920	632.259	482	4095
1256	sequence0135.tif	361920	632.186	493	4095
1257	sequence0136.tif	361920	632.07	487	4095
1258	sequence0137.tif	361920	632.028	482	4095
1259	sequence0138.tif	361920	632.187	488	4095
1260	sequence0139.tif	361920	632.098	488	4095
1261	sequence0140.tif	361920	632.108	476	4095
1262	sequence0141.tif	361920	632.156	487	4095
1263	sequence0142.tif	361920	631.866	488	4095
1264	sequence0143.tif	361920	632.097	494	4095
1265	sequence0144.tif	361920	632.182	479	4095
1266	sequence0145.tif	361920	632.017	494	4095
1267	sequence0146.tif	361920	632.015	483	4095
1268	sequence0147.tif	361920	631.527	488	4095
1269	sequence0148.tif	361920	633.628	481	4095
1270	sequence0149.tif	361920	633.751	478	4095
1271	sequence0150.tif	361920	633.589	476	4095
1272	sequence0151.tif	361920	633.445	480	4095
1273	sequence0152.tif	361920	633.694	477	4095
1274	sequence0153.tif	361920	633.476	479	4095
1275	sequence0154.tif	361920	633.593	471	4095
1276	sequence0155.tif	361920	633.361	467	4095
1277	sequence0156.tif	361920	633.374	482	4095
1278	sequence0157.tif	361920	633.452	468	4095
1279	sequence0158.tif	361920	633.352	474	4095
1280	sequence0159.tif	361920	633.348	483	4095
1281	sequence0000.tif	361920	1192.053	206	4095
1282	sequence0001.tif	361920	1192.241	203	4095
1283	sequence0002.tif	361920	1192.274	203	4095
1284	sequence0003.tif	361920	1192.053	202	4095
1285	sequence0004.tif	361920	1192.449	194	4095
1286	sequence0005.tif	361920	1192.763	200	4095
1287	sequence0006.tif	361920	1192.767	193	4095
1288	sequence0007.tif	361920	1192.933	193	4095
1289	sequence0008.tif	361920	1192.569	193	4095
1290	sequence0009.tif	361920	1193.1	196	4095
1291	sequence0010.tif	361920	949.297	142	4095
1292	sequence0011.tif	361920	948.786	134	4095
1293	sequence0012.tif	361920	948.767	131	4095
1294	sequence0013.tif	361920	948.592	141	4095
1295	sequence0014.tif	361920	948.709	140	4095
1296	sequence0015.tif	361920	948.521	136	4095
1297	sequence0016.tif	361920	948.422	139	4095
1298	sequence0017.tif	361920	948.254	143	4095
1299	sequence0018.tif	361920	948.141	144	4095
1300	sequence0019.tif	361920	948.191	139	4095
1301	sequence0020.tif	361920	495.793	81	4095
1302	sequence0021.tif	361920	495.366	79	4095
1303	sequence0022.tif	361920	494.95	83	4095
1304	sequence0023.tif	361920	494.845	87	4095
1305	sequence0024.tif	361920	494.616	85	4095
1306	sequence0025.tif	361920	494.398	82	4095
1307	sequence0026.tif	361920	494.344	82	4095
1308	sequence0027.tif	361920	494.135	75	4095
1309	sequence0028.tif	361920	494.116	79	4095
1310	sequence0029.tif	361920	494.131	84	4095
1311	sequence0030.tif	361920	329.061	55	3851
1312	sequence0031.tif	361920	328.936	58	4053
1313	sequence0032.tif	361920	328.81	56	4095
1314	sequence0033.tif	361920	328.784	59	3939
1315	sequence0034.tif	361920	328.686	61	3995
1316	sequence0035.tif	361920	328.498	57	4095
1317	sequence0036.tif	361920	328.453	59	4095
1318	sequence0037.tif	361920	328.391	60	4095
1319	sequence0038.tif	361920	328.26	56	4095
1320	sequence0039.tif	361920	328.142	59	4095
1321	sequence0040.tif	361920	263.3	49	4001
1322	sequence0041.tif	361920	263.257	47	4095
1323	sequence0042.tif	361920	263.248	52	4095
1324	sequence0043.tif	361920	263.162	49	4095
1325	sequence0044.tif	361920	263.149	55	3595
1326	sequence0045.tif	361920	262.969	47	4078
1327	sequence0046.tif	361920	263.157	50	3282
1328	sequence0047.tif	361920	263.018	42	3330
1329	sequence0048.tif	361920	263.006	46	4095
1330	sequence0049.tif	361920	262.953	51	3403
1331	sequence0050.tif	361920	262.929	49	2978
1332	sequence0051.tif	361920	262.619	51	3369
1333	sequence0052.tif	361920	262.336	50	3659
1334	sequence0053.tif	361920	262.144	49	3229
1335	sequence0054.tif	361920	476.371	87	4095
1336	sequence0055.tif	361920	525.922	94	4095
1337	sequence0056.tif	361920	544.044	96	4095
1338	sequence0057.tif	361920	553.894	99	4095
1339	sequence0058.tif	361920	560.104	92	4095
1340	sequence0059.tif	361920	564.537	94	4095
1341	sequence0060.tif	361920	567.795	96	4095
1342	sequence0061.tif	361920	570.697	100	4095
1343	sequence0062.tif	361920	572.579	100	4095
1344	sequence0063.tif	361920	574.286	108	4095
1345	sequence0064.tif	361920	575.55	98	4095
1346	sequence0065.tif	361920	576.503	99	4095
1347	sequence0066.tif	361920	577.491	97	4095
1348	sequence0067.tif	361920	578.227	99	4095
1349	sequence0068.tif	361920	578.969	97	4095
1350	sequence0069.tif	361920	579.669	101	4095
1351	sequence0070.tif	361920	580.123	101	4095
1352	sequence0071.tif	361920	580.581	107	4095
1353	sequence0072.tif	361920	581.088	101	4095
1354	sequence0073.tif	361920	581.341	100	4095
1355	sequence0074.tif	361920	581.861	99	4095
1356	sequence0075.tif	361920	582.078	104	4095
1357	sequence0076.tif	361920	582.39	106	4095
1358	sequence0077.tif	361920	582.64	102	4095
1359	sequence0078.tif	361920	582.925	100	4095
1360	sequence0079.tif	361920	583.08	95	4095
1361	sequence0080.tif	361920	583.344	98	4095
1362	sequence0081.tif	361920	583.517	99	4095
1363	sequence0082.tif	361920	583.719	102	4095
1364	sequence0083.tif	361920	583.844	101	4095
1365	sequence0084.tif	361920	583.797	103	4095
1366	sequence0085.tif	361920	583.949	97	4095
1367	sequence0086.tif	361920	584.052	103	4095
1368	sequence0087.tif	361920	583.893	99	4095
1369	sequence0088.tif	361920	583.798	101	4095
1370	sequence0089.tif	361920	583.847	100	4095
1371	sequence0090.tif	361920	583.812	94	4095
1372	sequence0091.tif	361920	584.035	98	4095
1373	sequence0092.tif	361920	584.163	100	4095
1374	sequence0093.tif	361920	584.357	105	4095
1375	sequence0094.tif	361920	584.371	93	4095
1376	sequence0095.tif	361920	584.303	100	4095
1377	sequence0096.tif	361920	584.144	101	4095
1378	sequence0097.tif	361920	584.173	91	4095
1379	sequence0098.tif	361920	584.03	101	4095
1380	sequence0099.tif	361920	584.274	103	4095
1381	sequence0100.tif	361920	584.349	107	4095
1382	sequence0101.tif	361920	584.48	102	4095
1383	sequence0102.tif	361920	584.421	95	4095
1384	sequence0103.tif	361920	584.702	105	4095
1385	sequence0104.tif	361920	584.75	99	4095
1386	sequence0105.tif	361920	585.001	93	4095
1387	sequence0106.tif	361920	584.851	104	4095
1388	sequence0107.tif	361920	584.818	103	4095
1389	sequence0108.tif	361920	584.866	104	4095
1390	sequence0109.tif	361920	584.937	99	4095
1391	sequence0110.tif	361920	584.817	103	4095
1392	sequence0111.tif	361920	584.89	100	4095
1393	sequence0112.tif	361920	584.875	103	4095
1394	sequence0113.tif	361920	584.818	103	4095
1395	sequence0114.tif	361920	584.735	99	4095
1396	sequence0115.tif	361920	584.538	102	4095
1397	sequence0116.tif	361920	584.755	100	4095
1398	sequence0117.tif	361920	584.723	102	4095
1399	sequence0118.tif	361920	584.844	101	4095
1400	sequence0119.tif	361920	584.766	107	4095
1401	sequence0120.tif	361920	584.658	98	4095
1402	sequence0121.tif	361920	584.6	98	4095
1403	sequence0122.tif	361920	584.642	103	4095
1404	sequence0123.tif	361920	584.599	103	4095
1405	sequence0124.tif	361920	584.762	104	4095
1406	sequence0125.tif	361920	584.781	106	4095
1407	sequence0126.tif	361920	584.748	103	4095
1408	sequence0127.tif	361920	584.766	105	4095
1409	sequence0128.tif	361920	584.79	103	4095
1410	sequence0129.tif	361920	584.894	104	4095
1411	sequence0130.tif	361920	584.91	102	4095
1412	sequence0131.tif	361920	584.702	99	4095
1413	sequence0132.tif	361920	584.568	105	4095
1414	sequence0133.tif	361920	584.414	94	4095
1415	sequence0134.tif	361920	584.554	102	4095
1416	sequence0135.tif	361920	584.385	100	4095
1417	sequence0136.tif	361920	584.535	106	4095
1418	sequence0137.tif	361920	584.317	101	4095
1419	sequence0138.tif	361920	584.452	106	4095
1420	sequence0139.tif	361920	584.577	96	4095
1421	sequence0140.tif	361920	584.425	103	4095
1422	sequence0141.tif	361920	584.464	105	4095
1423	sequence0142.tif	361920	584.457	100	4095
1424	sequence0143.tif	361920	584.626	99	4095
1425	sequence0144.tif	361920	584.493	105	4095
1426	sequence0145.tif	361920	584.374	102	4095
1427	sequence0146.tif	361920	584.294	100	4095
1428	sequence0147.tif	361920	583.961	103	4095
1429	sequence0148.tif	361920	583.972	96	4095
1430	sequence0149.tif	361920	584.178	98	4095
1431	sequence0150.tif	361920	584.009	96	4095
1432	sequence0151.tif	361920	584.161	98	4095
1433	sequence0152.tif	361920	583.94	95	4095
1434	sequence0153.tif	361920	584.053	98	4095
1435	sequence0154.tif	361920	584.092	95	4095
1436	sequence0155.tif	361920	584.094	101	4095
1437	sequence0156.tif	361920	584.008	89	4095
1438	sequence0157.tif	361920	583.995	94	4095
1439	sequence0158.tif	361920	583.981	101	4095
1440	sequence0159.tif	361920	583.737	95	4095
1441	sequence0000.tif	361920	1208.26	931	4095
1442	sequence0001.tif	361920	1208.518	942	4095
1443	sequence0002.tif	361920	1208.424	945	4095
1444	sequence0003.tif	361920	1208.584	942	4095
1445	sequence0004.tif	361920	1208.745	945	4095
1446	sequence0005.tif	361920	1208.929	953	4095
1447	sequence0006.tif	361920	1209.046	943	4095
1448	sequence0007.tif	361920	1209.383	941	4095
1449	sequence0008.tif	361920	1209.249	945	4095
1450	sequence0009.tif	361920	1209.717	956	4095
1451	sequence0010.tif	361920	970.737	738	4095
1452	sequence0011.tif	361920	970.926	744	4095
1453	sequence0012.tif	361920	971.35	749	4095
1454	sequence0013.tif	361920	971.667	747	4095
1455	sequence0014.tif	361920	972.011	741	4095
1456	sequence0015.tif	361920	971.959	753	4095
1457	sequence0016.tif	361920	971.898	732	4095
1458	sequence0017.tif	361920	971.751	737	4095
1459	sequence0018.tif	361920	972.021	744	4095
1460	sequence0019.tif	361920	971.867	746	4095
1461	sequence0020.tif	361920	509.25	385	4095
1462	sequence0021.tif	361920	509.021	371	4095
1463	sequence0022.tif	361920	508.653	384	4095
1464	sequence0023.tif	361920	508.281	381	4095
1465	sequence0024.tif	361920	508.16	377	4095
1466	sequence0025.tif	361920	507.971	381	4095
1467	sequence0026.tif	361920	507.706	380	4095
1468	sequence0027.tif	361920	507.714	379	4095
1469	sequence0028.tif	361920	507.511	377	4095
1470	sequence0029.tif	361920	507.278	372	4095
1471	sequence0030.tif	361920	338.221	245	3564
1472	sequence0031.tif	361920	338.067	248	3813
1473	sequence0032.tif	361920	337.934	249	3906
1474	sequence0033.tif	361920	337.929	244	3555
1475	sequence0034.tif	361920	337.693	241	3711
1476	sequence0035.tif	361920	337.661	244	4095
1477	sequence0036.tif	361920	337.499	244	4095
1478	sequence0037.tif	361920	337.493	245	4095
1479	sequence0038.tif	361920	337.305	247	3692
1480	sequence0039.tif	361920	337.076	245	3474
1481	sequence0040.tif	361920	271.001	196	3200
1482	sequence0041.tif	361920	271.013	191	3355
1483	sequence0042.tif	361920	270.868	191	3677
1484	sequence0043.tif	361920	270.851	195	3801
1485	sequence0044.tif	361920	270.83	195	3136
1486	sequence0045.tif	361920	270.829	192	3324
1487	sequence0046.tif	361920	270.721	187	3149
1488	sequence0047.tif	361920	270.663	191	3111
1489	sequence0048.tif	361920	270.555	194	3423
1490	sequence0049.tif	361920	270.61	191	2897
1491	sequence0050.tif	361920	270.582	194	2824
1492	sequence0051.tif	361920	270.05	195	3066
1493	sequence0052.tif	361920	269.844	195	3147
1494	sequence0053.tif	361920	269.605	193	2750
1495	sequence0054.tif	361920	491.184	369	4095
1496	sequence0055.tif	361920	549.34	419	4095
1497	sequence0056.tif	361920	569.15	440	4095
1498	sequence0057.tif	361920	580.037	442	4095
1499	sequence0058.tif	361920	586.896	438	4095
1500	sequence0059.tif	361920	591.943	456	4095
1501	sequence0060.tif	361920	595.748	460	4095
1502	sequence0061.tif	361920	598.941	462	4095
1503	sequence0062.tif	361920	601.247	462	4095
1504	sequence0063.tif	361920	603.049	470	4095
1505	sequence0064.tif	361920	604.522	458	4095
1506	sequence0065.tif	361920	605.841	473	4095
1507	sequence0066.tif	361920	606.864	472	4095
1508	sequence0067.tif	361920	607.777	467	4095
1509	sequence0068.tif	361920	608.405	464	4095
1510	sequence0069.tif	361920	609.352	464	4095
1511	sequence0070.tif	361920	609.952	467	4095
1512	sequence0071.tif	361920	610.506	466	4095
1513	sequence0072.tif	361920	611.078	478	4095
1514	sequence0073.tif	361920	611.381	472	4095
1515	sequence0074.tif	361920	612.082	474	4095
1516	sequence0075.tif	361920	612.265	465	4095
1517	sequence0076.tif	361920	612.572	478	4095
1518	sequence0077.tif	361920	613.002	477	4095
1519	sequence0078.tif	361920	613.075	470	4095
1520	sequence0079.tif	361920	613.298	477	4095
1521	sequence0080.tif	361920	613.757	474	4095
1522	sequence0081.tif	361920	614.01	481	4095
1523	sequence0082.tif	361920	614.154	480	4095
1524	sequence0083.tif	361920	614.229	477	4095
1525	sequence0084.tif	361920	614.431	479	4095
1526	sequence0085.tif	361920	614.405	479	4095
1527	sequence0086.tif	361920	614.461	473	4095
1528	sequence0087.tif	361920	614.336	483	4095
1529	sequence0088.tif	361920	614.399	479	4095
1530	sequence0089.tif	361920	614.503	479	4095
1531	sequence0090.tif	361920	614.476	472	4095
1532	sequence0091.tif	361920	614.763	475	4095
1533	sequence0092.tif	361920	614.8	477	4095
1534	sequence0093.tif	361920	614.926	478	4095
1535	sequence0094.tif	361920	614.999	480	4095
1536	sequence0095.tif	361920	614.958	481	4095
1537	sequence0096.tif	361920	614.83	474	4095
1538	sequence0097.tif	361920	614.818	478	4095
1539	sequence0098.tif	361920	614.757	482	4095
1540	sequence0099.tif	361920	615.016	473	4095
1541	sequence0100.tif	361920	615.027	480	4095
1542	sequence0101.tif	361920	615.329	471	4095
1543	sequence0102.tif	361920	615.239	473	4095
1544	sequence0103.tif	361920	615.703	481	4095
1545	sequence0104.tif	361920	615.648	481	4095
1546	sequence0105.tif	361920	615.606	474	4095
1547	sequence0106.tif	361920	615.587	474	4095
1548	sequence0107.tif	361920	615.758	478	4095
1549	sequence0108.tif	361920	615.682	463	4095
1550	sequence0109.tif	361920	615.875	480	4095
1551	sequence0110.tif	361920	615.774	479	4095
1552	sequence0111.tif	361920	615.82	477	4095
1553	sequence0112.tif	361920	615.746	483	4095
1554	sequence0113.tif	361920	615.856	477	4095
1555	sequence0114.tif	361920	615.712	480	4095
1556	sequence0115.tif	361920	615.449	476	4095
1557	sequence0116.tif	361920	615.673	472	4095
1558	sequence0117.tif	361920	615.672	468	4095
1559	sequence0118.tif	361920	615.757	478	4095
1560	sequence0119.tif	361920	615.706	474	4095
1561	sequence0120.tif	361920	615.496	477	4095
1562	sequence0121.tif	361920	615.673	481	4095
1563	sequence0122.tif	361920	615.657	477	4095
1564	sequence0123.tif	361920	615.568	480	4095
1565	sequence0124.tif	361920	615.826	479	4095
1566	sequence0125.tif	361920	615.777	484	4095
1567	sequence0126.tif	361920	615.788	478	4095
1568	sequence0127.tif	361920	615.609	480	4095
1569	sequence0128.tif	361920	615.779	475	4095
1570	sequence0129.tif	361920	615.741	484	4095
1571	sequence0130.tif	361920	616.02	477	4095
1572	sequence0131.tif	361920	615.698	469	4095
1573	sequence0132.tif	361920	615.605	474	4095
1574	sequence0133.tif	361920	615.422	482	4095
1575	sequence0134.tif	361920	615.612	478	4095
1576	sequence0135.tif	361920	615.421	475	4095
1577	sequence0136.tif	361920	615.547	472	4095
1578	sequence0137.tif	361920	615.495	482	4095
1579	sequence0138.tif	361920	615.534	481	4095
1580	sequence0139.tif	361920	615.557	476	4095
1581	sequence0140.tif	361920	615.573	482	4095
1582	sequence0141.tif	361920	615.439	478	4095
1583	sequence0142.tif	361920	615.424	470	4095
1584	sequence0143.tif	361920	615.526	479	4095
1585	sequence0144.tif	361920	615.57	476	4095
1586	sequence0145.tif	361920	615.486	479	4095
1587	sequence0146.tif	361920	615.323	477	4095
1588	sequence0147.tif	361920	615.047	478	4095
1589	sequence0148.tif	361920	599.597	461	4095
1590	sequence0149.tif	361920	599.448	455	4095
1591	sequence0150.tif	361920	599.407	461	4095
1592	sequence0151.tif	361920	599.439	463	4095
1593	sequence0152.tif	361920	599.438	457	4095
1594	sequence0153.tif	361920	599.482	452	4095
1595	sequence0154.tif	361920	599.431	462	4095
1596	sequence0155.tif	361920	599.466	452	4095
1597	sequence0156.tif	361920	599.133	462	4095
1598	sequence0157.tif	361920	599.442	458	4095
1599	sequence0158.tif	361920	599.241	463	4095
1600	sequence0159.tif	361920	599.11	461	4095
1601	sequence0000.tif	361920	1140.34	824	4095
1602	sequence0001.tif	361920	1140.293	814	4095
1603	sequence0002.tif	361920	1140.355	823	4095
1604	sequence0003.tif	361920	1140.479	818	4095
1605	sequence0004.tif	361920	1140.633	812	4095
1606	sequence0005.tif	361920	1140.68	821	4095
1607	sequence0006.tif	361920	1140.908	821	4095
1608	sequence0007.tif	361920	1140.868	825	4095
1609	sequence0008.tif	361920	1140.907	825	4095
1610	sequence0009.tif	361920	1141.106	819	4095
1611	sequence0010.tif	361920	904.927	641	4095
1612	sequence0011.tif	361920	905.144	648	4095
1613	sequence0012.tif	361920	905.51	654	4095
1614	sequence0013.tif	361920	905.854	649	4095
1615	sequence0014.tif	361920	905.927	640	4095
1616	sequence0015.tif	361920	906.039	655	4095
1617	sequence0016.tif	361920	906.088	651	4095
1618	sequence0017.tif	361920	905.894	644	4095
1619	sequence0018.tif	361920	905.88	649	4095
1620	sequence0019.tif	361920	906.017	642	4095
1621	sequence0020.tif	361920	477.073	329	4095
1622	sequence0021.tif	361920	476.677	325	4095
1623	sequence0022.tif	361920	476.425	330	4095
1624	sequence0023.tif	361920	476.162	336	4095
1625	sequence0024.tif	361920	475.908	333	4095
1626	sequence0025.tif	361920	475.702	334	4095
1627	sequence0026.tif	361920	475.525	332	4095
1628	sequence0027.tif	361920	475.374	333	4095
1629	sequence0028.tif	361920	475.26	331	4095
1630	sequence0029.tif	361920	475.27	332	4095
1631	sequence0030.tif	361920	316.714	220	4095
1632	sequence0031.tif	361920	316.626	210	4095
1633	sequence0032.tif	361920	316.553	217	4095
1634	sequence0033.tif	361920	316.432	219	4095
1635	sequence0034.tif	361920	316.261	212	4095
1636	sequence0035.tif	361920	316.119	219	4095
1637	sequence0036.tif	361920	316.175	215	4095
1638	sequence0037.tif	361920	316.083	218	4095
1639	sequence0038.tif	361920	315.859	217	4095
1640	sequence0039.tif	361920	315.676	218	4095
1641	sequence0040.tif	361920	253.115	174	4095
1642	sequence0041.tif	361920	253.028	171	4095
1643	sequence0042.tif	361920	252.978	170	4095
1644	sequence0043.tif	361920	253.009	170	4095
1645	sequence0044.tif	361920	252.895	169	4095
1646	sequence0045.tif	361920	252.83	172	4095
1647	sequence0046.tif	361920	252.793	165	4095
1648	sequence0047.tif	361920	252.802	170	4095
1649	sequence0048.tif	361920	252.692	173	4095
1650	sequence0049.tif	361920	252.645	169	4095
1651	sequence0050.tif	361920	252.431	166	4095
1652	sequence0051.tif	361920	252.004	170	4095
1653	sequence0052.tif	361920	251.74	171	4095
1654	sequence0053.tif	361920	251.558	171	4095
1655	sequence0054.tif	361920	433.25	299	4095
1656	sequence0055.tif	361920	491.887	348	4095
1657	sequence0056.tif	361920	512.88	356	4095
1658	sequence0057.tif	361920	524.124	373	4095
1659	sequence0058.tif	361920	531.324	374	4095
1660	sequence0059.tif	361920	536.393	383	4095
1661	sequence0060.tif	361920	540.236	387	4095
1662	sequence0061.tif	361920	543.473	391	4095
1663	sequence0062.tif	361920	546.081	388	4095
1664	sequence0063.tif	361920	547.845	390	4095
1665	sequence0064.tif	361920	549.466	391	4095
1666	sequence0065.tif	361920	550.679	393	4095
1667	sequence0066.tif	361920	551.604	393	4095
1668	sequence0067.tif	361920	552.709	392	4095
1669	sequence0068.tif	361920	553.503	382	4095
1670	sequence0069.tif	361920	554.282	383	4095
1671	sequence0070.tif	361920	554.741	394	4095
1672	sequence0071.tif	361920	555.582	402	4095
1673	sequence0072.tif	361920	556.022	391	4095
1674	sequence0073.tif	361920	556.238	395	4095
1675	sequence0074.tif	361920	557.018	396	4095
1676	sequence0075.tif	361920	557.195	399	4095
1677	sequence0076.tif	361920	557.357	391	4095
1678	sequence0077.tif	361920	557.609	393	4095
1679	sequence0078.tif	361920	558.023	396	4095
1680	sequence0079.tif	361920	558.184	389	4095
1681	sequence0080.tif	361920	558.61	403	4095
1682	sequence0081.tif	361920	558.894	393	4095
1683	sequence0082.tif	361920	558.894	401	4095
1684	sequence0083.tif	361920	559.012	398	4095
1685	sequence0084.tif	361920	559.274	400	4095
1686	sequence0085.tif	361920	559.329	394	4095
1687	sequence0086.tif	361920	559.417	397	4095
1688	sequence0087.tif	361920	559.332	396	4095
1689	sequence0088.tif	361920	559.457	394	4095
1690	sequence0089.tif	361920	559.303	404	4095
1691	sequence0090.tif	361920	559.393	400	4095
1692	sequence0091.tif	361920	559.367	399	4095
1693	sequence0092.tif	361920	559.549	402	4095
1694	sequence0093.tif	361920	559.785	398	4095
1695	sequence0094.tif	361920	559.872	398	4095
1696	sequence0095.tif	361920	559.783	399	4095
1697	sequence0096.tif	361920	559.769	398	4095
1698	sequence0097.tif	361920	559.696	402	4095
1699	sequence0098.tif	361920	559.737	401	4095
1700	sequence0099.tif	361920	559.864	386	4095
1701	sequence0100.tif	361920	559.954	401	4095
1702	sequence0101.tif	361920	560.122	400	4095
1703	sequence0102.tif	361920	560.149	400	4095
1704	sequence0103.tif	361920	560.412	404	4095
1705	sequence0104.tif	361920	560.44	405	4095
1706	sequence0105.tif	361920	560.258	392	4095
1707	sequence0106.tif	361920	560.456	400	4095
1708	sequence0107.tif	361920	560.527	402	4095
1709	sequence0108.tif	361920	560.683	398	4095
1710	sequence0109.tif	361920	560.682	404	4095
1711	sequence0110.tif	361920	560.613	402	4095
1712	sequence0111.tif	361920	560.782	396	4095
1713	sequence0112.tif	361920	560.829	397	4095
1714	sequence0113.tif	361920	560.544	396	4095
1715	sequence0114.tif	361920	560.516	404	4095
1716	sequence0115.tif	361920	560.414	401	4095
1717	sequence0116.tif	361920	560.526	398	4095
1718	sequence0117.tif	361920	560.531	394	4095
1719	sequence0118.tif	361920	560.528	393	4095
1720	sequence0119.tif	361920	560.471	403	4095
1721	sequence0120.tif	361920	560.539	404	4095
1722	sequence0121.tif	361920	560.42	402	4095
1723	sequence0122.tif	361920	560.502	403	4095
1724	sequence0123.tif	361920	560.423	402	4095
1725	sequence0124.tif	361920	560.623	394	4095
1726	sequence0125.tif	361920	560.654	402	4095
1727	sequence0126.tif	361920	560.643	398	4095
1728	sequence0127.tif	361920	560.708	395	4095
1729	sequence0128.tif	361920	560.648	403	4095
1730	sequence0129.tif	361920	560.794	402	4095
1731	sequence0130.tif	361920	560.615	397	4095
1732	sequence0131.tif	361920	560.675	403	4095
1733	sequence0132.tif	361920	560.397	394	4095
1734	sequence0133.tif	361920	560.38	401	4095
1735	sequence0134.tif	361920	560.446	400	4095
1736	sequence0135.tif	361920	560.31	401	4095
1737	sequence0136.tif	361920	560.396	404	4095
1738	sequence0137.tif	361920	560.281	399	4095
1739	sequence0138.tif	361920	560.376	398	4095
1740	sequence0139.tif	361920	560.293	404	4095
1741	sequence0140.tif	361920	560.355	399	4095
1742	sequence0141.tif	361920	560.267	393	4095
1743	sequence0142.tif	361920	560.367	396	4095
1744	sequence0143.tif	361920	560.275	401	4095
1745	sequence0144.tif	361920	560.257	404	4095
1746	sequence0145.tif	361920	560.144	404	4095
1747	sequence0146.tif	361920	560.131	403	4095
1748	sequence0147.tif	361920	559.932	396	4095
1749	sequence0148.tif	361920	551.733	393	4095
1750	sequence0149.tif	361920	551.496	383	4095
1751	sequence0150.tif	361920	551.347	393	4095
1752	sequence0151.tif	361920	551.364	394	4095
1753	sequence0152.tif	361920	551.306	395	4095
